index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
270,ATL,MAD,18:10:00,4,14:35:00,08:45:00,5,QA2310,QA,QAirline,172744,,
271,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,QA1491,QA,QAirline,172744,,
272,ATL,MAD,18:10:00,3,14:35:00,08:45:00,4,QA4724,QA,QAirline,172744,,
273,ATL,MAD,18:10:00,5,14:35:00,08:45:00,6,QA4217,QA,QAirline,172744,,
274,ATL,LAS,05:50:00,6,01:15:00,07:05:00,6,QA1323,QA,QAirline,13947,,
275,ATL,LAS,21:51:00,4,01:24:00,23:15:00,4,QA4422,QA,QAirline,13984,,
276,ATL,LAS,22:16:00,6,01:27:00,23:43:00,6,QA3775,QA,QAirline,13984,,
277,ATL,LAS,22:10:00,3,01:27:00,23:37:00,3,QA3036,QA,QAirline,13984,,
278,ATL,LAS,20:16:00,5,01:28:00,21:44:00,5,QA1527,QA,QAirline,13984,,
279,ATL,LAS,05:50:00,5,01:15:00,07:05:00,5,QA1367,QA,QAirline,18428,,
280,ATL,LAS,10:09:00,3,01:18:00,11:27:00,3,QA3230,QA,QAirline,18428,,
281,ATL,LAS,10:09:00,5,01:18:00,11:27:00,5,QA4770,QA,QAirline,18428,,
282,ATL,LAS,10:09:00,4,01:18:00,11:27:00,4,QA4617,QA,QAirline,18428,,
283,ATL,LAS,21:51:00,0,01:24:00,23:15:00,0,QA3088,QA,QAirline,18465,,
284,ATL,LAS,21:08:00,2,01:24:00,22:32:00,2,QA3077,QA,QAirline,18465,,
285,ATL,LAS,22:10:00,1,01:27:00,23:37:00,1,QA2884,QA,QAirline,18465,,
286,ATL,LAS,05:50:00,1,01:15:00,07:05:00,1,QA4689,QA,QAirline,22014,,
287,ATL,LAS,05:50:00,4,01:15:00,07:05:00,4,QA2712,QA,QAirline,22014,,
288,ATL,LAS,05:50:00,2,01:15:00,07:05:00,2,QA3012,QA,QAirline,22014,,
289,ATL,LAS,05:50:00,3,01:15:00,07:05:00,3,QA2519,QA,QAirline,22014,,
290,ATL,LAS,10:09:00,6,01:18:00,11:27:00,6,QA4271,QA,QAirline,22014,,
291,ATL,LAS,05:50:00,0,01:15:00,07:05:00,0,QA1176,QA,QAirline,25778,,
292,ATL,LAS,10:09:00,0,01:18:00,11:27:00,0,QA4864,QA,QAirline,25778,,
293,ATL,LAS,10:09:00,2,01:18:00,11:27:00,2,QA4736,QA,QAirline,25778,,
294,ATL,LAS,09:58:00,5,01:06:00,11:04:00,5,QA3163,QA,QAirline,31247,87222,
295,ATL,LAS,08:25:00,4,01:08:00,09:33:00,4,QA1655,QA,QAirline,31247,93226,
296,ATL,LAS,14:02:00,4,01:11:00,15:13:00,4,QA2192,QA,QAirline,31247,93226,
297,ATL,LAS,18:05:00,6,01:15:00,19:20:00,6,QA3387,QA,QAirline,31247,,
298,ATL,LAS,20:59:00,4,01:21:00,22:20:00,4,QA3180,QA,QAirline,31247,97516,
299,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,QA2947,QA,QAirline,106112,,1081901
300,ATL,BCN,17:50:00,1,14:55:00,08:45:00,2,QA3793,QA,QAirline,106112,,
301,ATL,BCN,17:50:00,6,14:55:00,08:45:00,0,QA1775,QA,QAirline,106112,,
302,ATL,BCN,17:50:00,2,14:55:00,08:45:00,3,QA1207,QA,QAirline,106112,304433,
303,ATL,BCN,17:50:00,3,14:55:00,08:45:00,4,QA3782,QA,QAirline,111489,,734764
304,ATL,BCN,17:50:00,4,14:55:00,08:45:00,5,QA1441,QA,QAirline,111489,,
305,ATL,BCN,17:50:00,5,14:55:00,08:45:00,6,QA2625,QA,QAirline,111489,,
306,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,QA2410,QA,QAirline,162960,,544862
307,ATL,BCN,17:50:00,2,14:55:00,08:45:00,3,QA1710,QA,QAirline,163568,,
308,ATL,BCN,17:50:00,1,14:55:00,08:45:00,2,QA4747,QA,QAirline,163568,,
309,ATL,BCN,17:50:00,6,14:55:00,08:45:00,0,QA1528,QA,QAirline,163568,,
310,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,QA3265,QA,QAirline,164479,,
311,ATL,BCN,17:50:00,0,14:55:00,08:45:00,1,QA3381,QA,QAirline,164479,,
312,ATL,BCN,17:50:00,3,14:55:00,08:45:00,4,QA3092,QA,QAirline,168050,,727330
313,ATL,BCN,17:50:00,5,14:55:00,08:45:00,6,QA3630,QA,QAirline,168050,,
314,ATL,BCN,17:50:00,4,14:55:00,08:45:00,5,QA4712,QA,QAirline,168050,,
315,ATL,YYZ,09:59:00,6,02:10:00,12:09:00,6,QA1438,QA,QAirline,37730,,
316,ATL,YYZ,09:59:00,4,02:10:00,12:09:00,4,QA2419,QA,QAirline,37730,40545,
317,ATL,YYZ,09:59:00,5,02:10:00,12:09:00,5,QA2731,QA,QAirline,37730,,
318,ATL,YYZ,14:54:00,5,02:11:00,17:05:00,5,QA2955,QA,QAirline,37730,,
319,ATL,YYZ,14:54:00,4,02:11:00,17:05:00,4,QA3790,QA,QAirline,37730,40545,
320,ATL,YYZ,14:54:00,6,02:11:00,17:05:00,6,QA3276,QA,QAirline,37730,,
321,ATL,YYZ,14:54:00,4,02:11:00,17:05:00,4,QA3901,QA,QAirline,37730,,
322,ATL,YYZ,21:45:00,4,02:12:00,23:57:00,4,QA3187,QA,QAirline,37730,39681,
323,ATL,YYZ,19:20:00,4,02:14:00,21:34:00,4,QA1972,QA,QAirline,37730,40545,
324,ATL,YYZ,19:20:00,5,02:14:00,21:34:00,5,QA1512,QA,QAirline,37730,,
325,ATL,YYZ,19:20:00,6,02:14:00,21:34:00,6,QA2351,QA,QAirline,37730,,
326,ATL,YYZ,06:30:00,6,02:15:00,08:45:00,6,QA2011,QA,QAirline,37730,,44144
327,ATL,YYZ,17:15:00,4,02:15:00,19:30:00,4,QA1581,QA,QAirline,37730,,52374
328,ATL,YYZ,19:40:00,4,02:15:00,21:55:00,4,QA3860,QA,QAirline,37730,,52374
329,ATL,YYZ,11:05:00,6,02:15:00,13:20:00,6,QA4980,QA,QAirline,37730,,64004
330,ATL,YYZ,17:15:00,5,02:15:00,19:30:00,5,QA3832,QA,QAirline,37730,,
331,ATL,YYZ,17:15:00,6,02:15:00,19:30:00,6,QA1347,QA,QAirline,37730,,44575
332,ATL,YYZ,19:40:00,6,02:15:00,21:55:00,6,QA1168,QA,QAirline,37730,,64004
333,ATL,YYZ,06:30:00,4,02:15:00,08:45:00,4,QA2145,QA,QAirline,37730,,52374
334,ATL,YYZ,09:59:00,6,02:10:00,12:09:00,6,QA1023,QA,QAirline,37840,,
335,ATL,YYZ,21:45:00,6,02:12:00,23:57:00,6,QA4739,QA,QAirline,37840,,
336,ATL,YYZ,19:20:00,6,02:14:00,21:34:00,6,QA4871,QA,QAirline,37840,,
337,ATL,YYZ,06:30:00,6,02:15:00,08:45:00,6,QA3950,QA,QAirline,37841,,45784
338,ATL,YYZ,21:45:00,5,02:12:00,23:57:00,5,QA2282,QA,QAirline,37844,40596,
339,ATL,YYZ,19:20:00,5,02:14:00,21:34:00,5,QA1334,QA,QAirline,37844,40596,
340,PEK,HKG,09:30:00,2,03:35:00,13:05:00,2,QA2941,QA,QAirline,40534,,
341,PEK,HKG,16:45:00,0,04:15:00,21:00:00,0,QA3706,QA,QAirline,40549,,85132
342,PEK,HKG,16:45:00,6,04:15:00,21:00:00,6,QA1895,QA,QAirline,40549,,85851
343,PEK,HKG,16:45:00,4,04:15:00,21:00:00,4,QA2806,QA,QAirline,40549,,85132
344,PEK,HKG,16:45:00,5,04:15:00,21:00:00,5,QA3521,QA,QAirline,40549,,85132
345,PEK,HKG,16:45:00,3,04:15:00,21:00:00,3,QA4720,QA,QAirline,40549,,85132
346,PEK,HKG,16:45:00,1,04:15:00,21:00:00,1,QA3423,QA,QAirline,40549,,85132
347,PEK,HKG,12:05:00,4,04:20:00,16:25:00,4,QA1684,QA,QAirline,40549,,85132
348,PEK,HKG,12:05:00,6,04:20:00,16:25:00,6,QA4610,QA,QAirline,40549,,85851
349,PEK,HKG,12:05:00,3,04:20:00,16:25:00,3,QA4806,QA,QAirline,40549,,85132
350,PEK,HKG,12:05:00,5,04:20:00,16:25:00,5,QA4124,QA,QAirline,40549,,85132
351,PEK,HKG,12:05:00,1,04:20:00,16:25:00,1,QA3358,QA,QAirline,40549,,85132
352,PEK,HKG,16:45:00,2,04:15:00,21:00:00,2,QA2749,QA,QAirline,40558,,85132
353,PEK,HKG,12:05:00,2,04:20:00,16:25:00,2,QA1056,QA,QAirline,40558,,85132
354,PEK,HKG,12:05:00,0,04:20:00,16:25:00,0,QA1137,QA,QAirline,40558,,85132
355,PEK,HKG,09:30:00,2,03:35:00,13:05:00,2,QA3305,QA,QAirline,48389,,
356,PEK,HKG,12:05:00,3,04:20:00,16:25:00,3,QA1392,QA,QAirline,57641,,
357,PEK,HKG,12:05:00,5,04:20:00,16:25:00,5,QA2418,QA,QAirline,57641,,
358,PEK,HKG,12:05:00,2,04:20:00,16:25:00,2,QA1659,QA,QAirline,58061,,
359,PEK,CDG,23:50:00,5,11:25:00,11:15:00,6,QA4256,QA,QAirline,89835,138128,516857
360,PEK,CAN,09:00:00,4,03:20:00,12:20:00,4,QA3785,QA,QAirline,43312,,
361,PEK,CAN,14:00:00,4,03:20:00,17:20:00,4,QA4620,QA,QAirline,43312,,
362,PEK,CAN,14:00:00,5,03:20:00,17:20:00,5,QA4790,QA,QAirline,43312,,
363,PEK,CAN,10:00:00,4,03:20:00,13:20:00,4,QA1830,QA,QAirline,43312,,
364,PEK,CAN,19:00:00,4,03:20:00,22:20:00,4,QA4230,QA,QAirline,43312,,
365,PEK,CAN,10:00:00,5,03:20:00,13:20:00,5,QA3669,QA,QAirline,43312,,
366,PEK,CAN,09:00:00,5,03:20:00,12:20:00,5,QA2090,QA,QAirline,43312,,
367,PEK,CAN,19:00:00,5,03:20:00,22:20:00,5,QA4474,QA,QAirline,43312,,
368,PEK,CAN,12:00:00,4,03:20:00,15:20:00,4,QA1437,QA,QAirline,43312,,
369,PEK,CAN,15:00:00,5,03:20:00,18:20:00,5,QA2976,QA,QAirline,43312,,
370,PEK,CAN,08:00:00,5,03:25:00,11:25:00,5,QA3247,QA,QAirline,43312,,
371,PEK,CAN,08:00:00,4,03:25:00,11:25:00,4,QA2571,QA,QAirline,43312,,
372,PEK,CAN,09:00:00,6,03:20:00,12:20:00,6,QA3805,QA,QAirline,43671,,
373,PEK,CAN,10:00:00,3,03:20:00,13:20:00,3,QA1642,QA,QAirline,43671,,
374,PEK,CAN,15:00:00,6,03:20:00,18:20:00,6,QA1029,QA,QAirline,43671,,
375,PEK,CAN,14:00:00,6,03:20:00,17:20:00,6,QA2282,QA,QAirline,43671,,
376,PEK,CAN,08:00:00,3,03:25:00,11:25:00,3,QA1245,QA,QAirline,43671,,
377,PEK,FRA,01:15:00,5,06:15:00,07:30:00,5,QA2352,QA,QAirline,239646,313224,577702
378,PEK,CTU,20:30:00,0,03:15:00,23:45:00,0,QA2791,QA,QAirline,11042,,
382,PEK,CTU,20:30:00,3,03:15:00,23:45:00,3,QA3039,QA,QAirline,11723,,
383,PEK,CTU,20:30:00,1,03:15:00,23:45:00,1,QA2551,QA,QAirline,11723,,
384,PEK,CTU,20:30:00,2,03:15:00,23:45:00,2,QA3017,QA,QAirline,11723,,
390,PEK,CTU,16:30:00,1,03:05:00,19:35:00,1,QA2623,QA,QAirline,12404,,
391,PEK,CTU,16:30:00,2,03:05:00,19:35:00,2,QA1580,QA,QAirline,12404,,
392,PEK,CTU,20:30:00,5,03:15:00,23:45:00,5,QA1061,QA,QAirline,12404,,
393,PEK,CTU,18:30:00,2,03:25:00,21:55:00,2,QA3925,QA,QAirline,12404,,
394,PEK,CTU,19:30:00,3,03:25:00,22:55:00,3,QA1020,QA,QAirline,12404,,
395,PEK,CTU,19:30:00,2,03:25:00,22:55:00,2,QA2884,QA,QAirline,12404,,
396,PEK,CTU,19:30:00,0,03:25:00,22:55:00,0,QA1742,QA,QAirline,12404,,
397,PEK,CTU,18:30:00,1,03:25:00,21:55:00,1,QA3100,QA,QAirline,12404,,
398,PEK,CTU,18:30:00,0,03:25:00,21:55:00,0,QA3315,QA,QAirline,12404,,
399,PEK,CTU,18:30:00,3,03:25:00,21:55:00,3,QA2469,QA,QAirline,12404,,
400,PEK,CTU,19:30:00,1,03:25:00,22:55:00,1,QA4325,QA,QAirline,12404,,
401,PEK,CTU,15:30:00,2,03:10:00,18:40:00,2,QA2163,QA,QAirline,13085,,
402,PEK,CTU,15:30:00,1,03:10:00,18:40:00,1,QA3879,QA,QAirline,13085,,
403,DXB,LAX,08:55:00,4,05:20:00,14:15:00,4,QA2900,QA,QAirline,140540,,562104
404,DXB,LAX,08:55:00,3,05:20:00,14:15:00,3,QA3380,QA,QAirline,140540,,560607
405,DXB,LAX,08:55:00,5,05:20:00,14:15:00,5,QA2584,QA,QAirline,140540,,558468
406,DXB,LAX,08:55:00,1,05:20:00,14:15:00,1,QA1181,QA,QAirline,140540,,778976
407,DXB,LAX,08:55:00,0,05:20:00,14:15:00,0,QA3832,QA,QAirline,140540,,778976
408,DXB,LAX,08:55:00,2,05:20:00,14:15:00,2,QA3682,QA,QAirline,140540,,702927
409,DXB,LAX,08:55:00,6,05:20:00,14:15:00,6,QA4665,QA,QAirline,140540,,560077
410,DXB,ORD,09:55:00,3,05:50:00,15:45:00,3,QA2330,QA,QAirline,118002,,499836
411,DXB,ORD,09:55:00,0,05:50:00,15:45:00,0,QA1787,QA,QAirline,118002,,497937
412,DXB,ORD,09:55:00,2,05:50:00,15:45:00,2,QA4875,QA,QAirline,139705,,497937
413,DXB,ORD,09:55:00,5,05:50:00,15:45:00,5,QA1873,QA,QAirline,139705,,649366
414,DXB,ORD,09:55:00,6,05:50:00,15:45:00,6,QA2908,QA,QAirline,139705,,759461
415,DXB,ORD,09:55:00,1,05:50:00,15:45:00,1,QA3602,QA,QAirline,150040,,418668
416,DXB,LHR,15:45:00,6,04:30:00,20:15:00,6,QA2355,QA,QAirline,46035,,
417,DXB,LHR,01:25:00,5,04:50:00,06:15:00,5,QA3709,QA,QAirline,47433,,
418,DXB,LHR,01:25:00,6,04:50:00,06:15:00,6,QA2434,QA,QAirline,47433,,
419,DXB,LHR,09:20:00,0,04:55:00,14:15:00,0,QA3962,QA,QAirline,47433,,
420,DXB,LHR,14:15:00,6,04:25:00,18:40:00,6,QA2315,QA,QAirline,50782,,
421,DXB,LHR,02:30:00,2,04:35:00,07:05:00,2,QA4364,QA,QAirline,50782,,
422,DXB,LHR,02:30:00,1,04:35:00,07:05:00,1,QA3590,QA,QAirline,50782,,337758
423,DXB,LHR,11:25:00,5,04:45:00,16:10:00,5,QA3794,QA,QAirline,50782,,
424,DXB,LHR,11:25:00,6,04:45:00,16:10:00,6,QA3391,QA,QAirline,50782,,337758
425,DXB,LHR,11:25:00,1,04:45:00,16:10:00,1,QA2651,QA,QAirline,50782,,432730
426,DXB,LHR,09:40:00,1,04:45:00,14:25:00,1,QA2125,QA,QAirline,50782,,432730
427,DXB,LHR,11:25:00,2,04:45:00,16:10:00,2,QA3910,QA,QAirline,51025,,281824
428,DXB,LHR,14:15:00,3,04:25:00,18:40:00,3,QA2396,QA,QAirline,55082,,432905
429,DXB,LHR,14:15:00,2,04:25:00,18:40:00,2,QA1441,QA,QAirline,55082,,281824
430,DXB,LHR,14:15:00,0,04:25:00,18:40:00,0,QA4260,QA,QAirline,55082,,
431,DXB,LHR,14:15:00,1,04:25:00,18:40:00,1,QA2194,QA,QAirline,55082,,337758
432,DXB,LHR,15:45:00,3,04:30:00,20:15:00,3,QA4769,QA,QAirline,55082,,337445
433,DXB,LHR,15:45:00,2,04:30:00,20:15:00,2,QA3844,QA,QAirline,55082,,281824
434,DXB,LHR,15:45:00,5,04:30:00,20:15:00,5,QA1210,QA,QAirline,55082,,337758
435,DXB,LHR,02:30:00,4,04:35:00,07:05:00,4,QA2104,QA,QAirline,55082,,432730
436,DXB,LHR,07:45:00,1,04:40:00,12:25:00,1,QA2134,QA,QAirline,55082,,432730
437,DXB,LHR,07:45:00,2,04:40:00,12:25:00,2,QA3465,QA,QAirline,55082,,337758
438,DXB,LHR,11:25:00,3,04:45:00,16:10:00,3,QA2858,QA,QAirline,55082,,
439,DXB,LHR,09:40:00,2,04:45:00,14:25:00,2,QA3238,QA,QAirline,55082,,281824
440,DXB,LHR,09:40:00,5,04:45:00,14:25:00,5,QA4023,QA,QAirline,55082,,
441,DXB,CDG,00:40:00,6,05:15:00,05:55:00,6,QA2283,QA,QAirline,47422,103651,301132
442,DXB,CDG,00:40:00,5,05:15:00,05:55:00,5,QA1600,QA,QAirline,49793,105724,301132
443,DXB,CDG,00:40:00,4,05:15:00,05:55:00,4,QA4457,QA,QAirline,53258,108746,301132
444,DXB,CDG,00:40:00,2,05:15:00,05:55:00,2,QA3035,QA,QAirline,54444,115222,301132
445,DXB,CDG,00:40:00,1,05:15:00,05:55:00,1,QA1330,QA,QAirline,54444,115222,301132
446,DXB,CDG,00:40:00,0,05:15:00,05:55:00,0,QA2610,QA,QAirline,54444,115222,301132
447,DXB,CDG,08:20:00,4,05:10:00,13:30:00,4,QA3355,QA,QAirline,54896,,282493
448,DXB,CDG,08:20:00,0,05:10:00,13:30:00,0,QA2986,QA,QAirline,54896,,
449,DXB,CDG,08:20:00,2,05:10:00,13:30:00,2,QA2617,QA,QAirline,54896,,372070
450,DXB,CDG,08:20:00,6,05:10:00,13:30:00,6,QA2012,QA,QAirline,54896,,
451,DXB,CDG,08:20:00,1,05:10:00,13:30:00,1,QA3811,QA,QAirline,54896,,277662
452,DXB,CDG,14:40:00,0,05:20:00,20:00:00,0,QA1644,QA,QAirline,54896,,277669
453,DXB,CDG,14:40:00,5,05:20:00,20:00:00,5,QA3986,QA,QAirline,54896,,375380
454,DXB,CDG,04:05:00,6,05:20:00,09:25:00,6,QA2445,QA,QAirline,54896,,370804
455,DXB,CDG,14:40:00,4,05:20:00,20:00:00,4,QA3376,QA,QAirline,54896,,282493
456,DXB,CDG,14:40:00,3,05:20:00,20:00:00,3,QA4291,QA,QAirline,54896,,
457,DXB,CDG,04:05:00,1,05:20:00,09:25:00,1,QA3516,QA,QAirline,54896,,373122
458,DXB,CDG,04:05:00,5,05:20:00,09:25:00,5,QA2883,QA,QAirline,54896,,440747
459,DXB,CDG,04:05:00,4,05:20:00,09:25:00,4,QA2164,QA,QAirline,54896,,375380
460,DXB,CDG,04:05:00,3,05:20:00,09:25:00,3,QA1209,QA,QAirline,54896,,544539
461,DXB,CDG,14:40:00,6,05:20:00,20:00:00,6,QA1309,QA,QAirline,54896,,410093
462,DXB,CDG,14:40:00,1,05:20:00,20:00:00,1,QA1240,QA,QAirline,54896,,370804
463,DXB,CDG,14:40:00,2,05:20:00,20:00:00,2,QA4070,QA,QAirline,54896,,276826
464,DXB,CDG,04:05:00,2,05:20:00,09:25:00,2,QA3662,QA,QAirline,54896,,276826
465,DXB,CDG,00:40:00,3,05:15:00,05:55:00,3,QA2603,QA,QAirline,57818,118158,301132
466,DXB,AMS,00:55:00,5,05:00:00,05:55:00,5,QA4764,QA,QAirline,53152,,287489
467,DXB,AMS,00:55:00,6,05:00:00,05:55:00,6,QA4236,QA,QAirline,53152,,287489
468,DXB,AMS,04:40:00,6,05:10:00,09:50:00,6,QA3671,QA,QAirline,53152,,327814
469,DXB,AMS,08:05:00,0,05:10:00,13:15:00,0,QA2156,QA,QAirline,55899,,396710
470,DXB,AMS,08:05:00,3,05:10:00,13:15:00,3,QA4249,QA,QAirline,55899,,263367
471,DXB,AMS,08:05:00,2,05:10:00,13:15:00,2,QA1611,QA,QAirline,55899,,396710
472,DXB,AMS,08:05:00,5,05:10:00,13:15:00,5,QA2938,QA,QAirline,55899,,470193
473,DXB,AMS,08:05:00,1,05:10:00,13:15:00,1,QA3856,QA,QAirline,55899,,263367
474,DXB,AMS,08:05:00,6,05:10:00,13:15:00,6,QA2486,QA,QAirline,55899,,265636
475,DXB,AMS,08:05:00,4,05:10:00,13:15:00,4,QA1939,QA,QAirline,55899,,303281
476,DXB,AMS,14:45:00,4,05:15:00,20:00:00,4,QA3084,QA,QAirline,55899,,268142
477,DXB,AMS,14:45:00,3,05:15:00,20:00:00,3,QA3390,QA,QAirline,55899,,263367
478,DXB,AMS,14:45:00,5,05:15:00,20:00:00,5,QA4961,QA,QAirline,55899,,
479,DXB,AMS,14:45:00,6,05:15:00,20:00:00,6,QA1399,QA,QAirline,55899,,265636
480,DXB,AMS,14:45:00,2,05:15:00,20:00:00,2,QA1905,QA,QAirline,55899,,427364
481,DXB,AMS,14:45:00,0,05:15:00,20:00:00,0,QA4442,QA,QAirline,55899,,372359
482,DXB,AMS,14:45:00,1,05:15:00,20:00:00,1,QA4408,QA,QAirline,55899,,263367
483,DXB,AMS,00:55:00,4,05:00:00,05:55:00,4,QA1785,QA,QAirline,56400,,287489
484,DXB,AMS,04:40:00,4,05:10:00,09:50:00,4,QA3491,QA,QAirline,56400,,287489
485,DXB,AMS,00:55:00,2,05:00:00,05:55:00,2,QA1301,QA,QAirline,59555,,287489
486,DXB,AMS,00:55:00,0,05:00:00,05:55:00,0,QA1192,QA,QAirline,59555,,287489
487,DXB,AMS,00:55:00,1,05:00:00,05:55:00,1,QA1384,QA,QAirline,59555,,287489
488,DXB,AMS,04:40:00,1,05:10:00,09:50:00,1,QA1323,QA,QAirline,59555,,287489
489,DXB,AMS,00:55:00,3,05:00:00,05:55:00,3,QA1043,QA,QAirline,62803,,287489
490,DXB,DFW,02:50:00,0,07:00:00,09:50:00,0,QA4330,QA,QAirline,115906,,574713
491,DXB,DFW,02:50:00,4,07:00:00,09:50:00,4,QA1440,QA,QAirline,120097,,465375
492,DXB,DFW,02:50:00,1,07:00:00,09:50:00,1,QA2128,QA,QAirline,120097,,
493,DXB,DFW,02:50:00,3,07:00:00,09:50:00,3,QA3365,QA,QAirline,120600,,599243
494,DXB,DFW,02:50:00,2,07:00:00,09:50:00,2,QA1246,QA,QAirline,120600,,599243
495,DXB,DFW,02:50:00,6,07:00:00,09:50:00,6,QA2027,QA,QAirline,142185,,465375
496,DXB,DFW,02:50:00,5,07:00:00,09:50:00,5,QA3631,QA,QAirline,143395,,599243
497,DXB,FRA,15:20:00,3,04:45:00,20:05:00,3,QA2307,QA,QAirline,52932,,238929
498,DXB,FRA,15:20:00,6,04:45:00,20:05:00,6,QA3633,QA,QAirline,52932,,337430
499,DXB,FRA,15:20:00,2,04:45:00,20:05:00,2,QA3687,QA,QAirline,52932,,239030
500,DXB,FRA,15:20:00,1,04:45:00,20:05:00,1,QA2696,QA,QAirline,52932,,337430
501,DXB,FRA,15:20:00,0,04:45:00,20:05:00,0,QA2711,QA,QAirline,52932,,238142
502,DXB,FRA,15:20:00,4,04:45:00,20:05:00,4,QA2639,QA,QAirline,52932,,342093
503,DXB,FRA,15:20:00,5,04:45:00,20:05:00,5,QA3691,QA,QAirline,52932,,342093
504,DXB,FRA,08:25:00,1,04:50:00,13:15:00,1,QA1341,QA,QAirline,52932,,
505,DXB,FRA,08:25:00,5,04:50:00,13:15:00,5,QA4424,QA,QAirline,52932,,392521
506,DXB,FRA,08:25:00,6,04:50:00,13:15:00,6,QA4898,QA,QAirline,52932,,392521
507,DXB,FRA,08:25:00,0,04:50:00,13:15:00,0,QA4494,QA,QAirline,52932,,277517
508,DXB,FRA,08:25:00,3,04:50:00,13:15:00,3,QA3902,QA,QAirline,52932,,238929
509,DXB,FRA,08:25:00,4,04:50:00,13:15:00,4,QA4423,QA,QAirline,52932,,435264
510,DXB,FRA,03:45:00,5,05:05:00,08:50:00,5,QA2654,QA,QAirline,52932,,342093
511,DXB,FRA,03:45:00,4,05:05:00,08:50:00,4,QA2417,QA,QAirline,52932,,342093
512,DXB,FRA,03:45:00,6,05:05:00,08:50:00,6,QA4635,QA,QAirline,52932,,
513,DXB,FRA,03:45:00,1,05:05:00,08:50:00,1,QA4787,QA,QAirline,52932,,337430
514,DXB,FRA,03:45:00,3,05:05:00,08:50:00,3,QA1853,QA,QAirline,52932,,238929
515,DXB,FRA,03:45:00,2,05:05:00,08:50:00,2,QA4593,QA,QAirline,52932,,239030
516,DXB,FRA,08:25:00,2,04:50:00,13:15:00,2,QA3125,QA,QAirline,53188,,239030
517,DXB,FRA,03:45:00,0,05:05:00,08:50:00,0,QA2411,QA,QAirline,53893,,238142
518,DXB,FRA,00:50:00,4,05:05:00,05:55:00,4,QA1077,QA,QAirline,63791,144538,289631
519,DXB,FRA,00:50:00,5,05:05:00,05:55:00,5,QA2453,QA,QAirline,66211,144538,
520,DXB,FRA,00:50:00,1,05:05:00,05:55:00,1,QA4044,QA,QAirline,73561,144538,321781
521,DXB,FRA,00:50:00,4,05:05:00,05:55:00,4,QA2968,QA,QAirline,73594,144538,289631
523,DXB,SAW,04:50:00,4,03:45:00,08:35:00,4,QA2227,QA,QAirline,24083,,
524,DXB,SAW,04:50:00,2,03:45:00,08:35:00,2,QA4074,QA,QAirline,27640,,
527,DXB,SAW,04:50:00,3,03:45:00,08:35:00,3,QA4722,QA,QAirline,31289,,
528,DXB,SAW,04:50:00,1,03:45:00,08:35:00,1,QA1006,QA,QAirline,31289,,
529,DXB,SAW,04:50:00,6,03:45:00,08:35:00,6,QA3595,QA,QAirline,31289,,
530,DXB,SAW,06:00:00,3,05:00:00,11:00:00,3,QA2571,QA,QAirline,31289,,
532,DXB,SAW,04:50:00,0,03:45:00,08:35:00,0,QA4999,QA,QAirline,35850,,
533,DXB,SAW,03:15:00,6,03:50:00,07:05:00,6,QA1904,QA,QAirline,36533,,
534,DXB,SAW,03:15:00,5,03:50:00,07:05:00,5,QA4503,QA,QAirline,36533,,
537,DXB,SAW,03:15:00,4,03:50:00,07:05:00,4,QA3962,QA,QAirline,41711,,
539,DXB,SAW,09:15:00,6,03:50:00,13:05:00,6,QA4901,QA,QAirline,43460,,210050
545,DXB,IST,21:20:00,1,03:55:00,01:15:00,2,QA3391,QA,QAirline,50338,,
546,DXB,IST,21:20:00,5,03:55:00,01:15:00,6,QA2656,QA,QAirline,50338,,210512
549,DXB,DEL,10:50:00,5,04:35:00,15:25:00,5,QA1601,QA,QAirline,15361,,
550,DXB,DEL,12:50:00,5,05:30:00,18:20:00,5,QA4935,QA,QAirline,15585,,
551,DXB,DEL,12:50:00,6,05:30:00,18:20:00,6,QA3182,QA,QAirline,15585,,
555,DXB,DEL,10:50:00,4,04:35:00,15:25:00,4,QA2244,QA,QAirline,16391,,
556,DXB,DEL,10:50:00,3,04:35:00,15:25:00,3,QA3803,QA,QAirline,16451,,
557,DXB,DEL,10:50:00,6,04:35:00,15:25:00,6,QA2378,QA,QAirline,16451,,
558,DXB,DEL,22:20:00,5,04:40:00,03:00:00,6,QA2888,QA,QAirline,16451,,
559,DXB,DEL,00:05:00,6,04:40:00,04:45:00,6,QA2179,QA,QAirline,16717,,52083
561,DXB,DEL,12:50:00,4,05:30:00,18:20:00,4,QA3888,QA,QAirline,17323,,
562,DXB,DEL,12:50:00,3,05:30:00,18:20:00,3,QA4365,QA,QAirline,17323,,
563,DXB,DEL,10:50:00,2,04:35:00,15:25:00,2,QA2571,QA,QAirline,17600,,
564,DXB,DEL,22:20:00,3,04:40:00,03:00:00,4,QA4610,QA,QAirline,17600,,
565,DXB,DEL,22:20:00,4,04:40:00,03:00:00,5,QA4757,QA,QAirline,17600,,
571,DXB,DEL,22:20:00,2,04:40:00,03:00:00,3,QA2363,QA,QAirline,18748,,
